Book,Chapter,Verse,Text
2TH,1,1,"मैं पौलुस, सिलवानुस कने तीमुथियुस अहां थिस्सलुनीकियों दी कलीसिया जो एह़ चिठ्ठी लिखदे हन, जेह्ड़े पिता परमात्मे कने यीशु मसीह च हन। "
2TH,1,2,"मैं प्रार्थना करदा ऐ, कि अहां दे पिता परमात्मे ते कने प्रभु यीशु मसीह ते तुहां जो अनुग्रह कने सांति मिलदी रैंह्। "
2TH,1,3,"हे प्यारे साथी बसुआसियो, तुहां दे बारे च अहां जो हमेसा परमात्मे दा धन्यावाद करणा चाइदा, कने एह़ ठीक भी ऐ, इसतांई कि तुहां दा बसुआस यीशु मसीह च बड़ा जादा बधी गेआ ऐ, कने तुहां सारेयां दा प्यार अप्पु च बड़ा ई बधदा जा दा ऐ। "
2TH,1,4,"इसतांई अहां परमात्मे दी कलीसिया दे बसुआसी तुहां दे बारे च घमंड करदे हन, बेसक तुहां दुखां कने मुसीबतां च होई नैं जा दे हन, भिरी भी तुहां इन्हां जो बड़े सबरे नैं लगातार झेलदे हन, कने मसीह पर बसुआस करदे हन। "
2TH,1,5,"कने जिन्हां दुखां जो जेह्ड़े तुहां झेला दे हन, परमात्मा अपणा न्याय दस्सणे तांई इन्हां दा इस्तेमाल करगा, कने तुहां जो अपणे राज्जे च पुज्जणे जोग्गा बणांगा। "
2TH,1,6,"क्जोकि परमात्मा हमेसा ठीक न्याय करदा ऐ, कि जेह्ड़े तुहां जो दुख दिंदे हन, तिन्हां जो बदले च दुख दैं। "
2TH,1,7,"सैह़ तुहां जो कने अहां जो भी चैन दिंगा, जेह्ड़े हुण दुख झेला दे हन, एह़ ताह़लू हुंगा, जाह़लू प्रभु यीशु मसीह अपणे सामर्थी सुअर्गदूतां सौगी सुअर्गे ते अग्गी दियां लपटां च होई नैं ओंगा, "
2TH,1,8,"कने जेह्ड़े परमात्मे जो नीं पणछैणदे, कने अहां दे प्रभु यीशुये दे सुसमाचारे जो नीं मनदे, तिन्हां जो सज़ा दिंगा। "
2TH,1,9,"प्रभु तिन्हां जो अप्पु ते दूर करगा, कने तिन्हां जो अपणिया महिमा च सामर्थी जो मसूस करणे दी इजाजत नीं दिंगा, कने सैह़ तिन्हां जो सदा दी सज़ा दिंगा "
2TH,1,10,"एह़ तिस दिन हुंगा, जाह़लू यीशु मसीह अपणे लोकां च महिमा पाणे, कने सारे लोक जेह्ड़े तिस पर बसुआस करदे हन; तिन्हां ते आदर पाणे तांई ओंगा। तुहां भी तिन्हां च सामिल हुंगे, क्जोकि तुहां तिस सुसमाचारे पर बसुआस कित्ता, जेह्ड़ा अहां तुहां जो तिसदे बारे च दस्सेया था। "
