MAT,1,1,"अब्रहाम दी औलाद, दाऊद दी औलाद, यीशु मसीह दा खानदान "
MAT,1,2,"अब्रहाम थमाँ इसहाक, इसहाक थमाँ याकूब, याकूब थमाँ यहूदा ते ओस दे प्रा पैदा ओए, "
MAT,1,3,"यहूदा ते तामार थमाँ पेरेस ते जोरह पैदा ओए, पेरेस थमाँ हिस्रोन ते हिस्रोन थमाँ एराम, "
MAT,1,4,"एराम थमाँ अम्मीनादाब, अम्मीनादाब थमाँ नहशोन ते नहशोन थमाँ सलमोन। "
MAT,1,5,"सलमोन ते राहब थमाँ बोआज, बोआज ते रुत थमाँ ओबेद, ते ओबेद थमाँ यिशै, "
MAT,1,6,ते यिशै थमाँ दाऊद राजा। ते दाऊद थमाँ सुलैमान ओस जनानी थमाँ जमया जेडी पैलें उरिय्याह दी करेआली ही। 
MAT,1,7,"सुलैमान थमाँ रहबाम, रहबाम थमाँ अबिय्याह, ते अबिय्याह थमाँ आसा जमया, "
MAT,1,8,"आसा थमाँ यहोशाफात, यहोशाफात थमाँ योराम, ते योराम थमाँ उज्जियाह, "
MAT,1,9,"उज्जियाह थमाँ योताम, योताम थमाँ आहाज, ते आहाज थमाँ हिजकिय्याह, "
MAT,1,10,"हिजकिय्याह थमाँ मनश्शे, मनश्शे थमाँ आमोन, ते आमोन थमाँ योशिय्याह; "
MAT,1,11,"ते बंदी ओइयै बेबीलोन जाने दे बेलै कोला पैलें योशिय्याह थमाँ यकुन्याह, ते ओस दे प्रा पैदा ओए। "
MAT,1,12,"बंदी ओइयै बाबुल पुजी जाने दे बाद यकुन्याह थमाँ शालतिएल, ते शालतिएल थमाँ जरुब्बाबेल, "
MAT,1,13,"जरुब्बाबेल थमाँ अबीहूद, अबीहूद थमाँ इल्याकीम ते इल्याकीम थमाँ अजोर, "
MAT,1,14,"अजोर थमाँ सदोक, सदोक थमाँ अखीम, ते अखीम थमाँ इलीहूद, "
MAT,1,15,"इलीहूद थमाँ इलियाजर, इलियाजर थमाँ मत्तान, ते मत्तान थमाँ याकूब, "
MAT,1,16,"याकूब थमाँ यूसुफ, जेड़ा मरियम दा करेआला हा, ते मरियम थमाँ यीशु जीसी मसीह अखया जंदा ऐ, जमया। "
MAT,1,17,"एस चाली अब्रहाम थमाँ दाऊद तकर चौदां पीडीयां ओइयां, ते दाऊद थमाँ बाबुल गी बंदी ओइयै पज्जाए जाने तकर चौदां पीडीयां, ते बंदी ओइयै बाबुल गी पज्जाए जाने दे बेलै थमाँ मसीह तकर चौदां पीडीयां ओईयां। "
MAT,1,18,"यीशु मसीह दा जन्म एस चाली ओया, के जेसलै ओस दी मां मरियम दी कड़माई यूसुफ कन्नें ओई, तां उंदे किट्ठे ओंने थमां पेलें ओ पवित्र आत्मा दी सामर्थ कन्नें गर्भवती ओई गेई। "
MAT,1,19,"पर ओस दा करेआला यूसुफ जेड़ा तरमी हा ते उसी बदनाम करना नेई चांदा हा, उसी ओनें चोप्प-चाप शुड़ने दा बचार कित्ता। "
MAT,1,20,"जेसलै ओ इनें गल्लें दे बारै सोचें च गै हा तां प्रभु दा सोर्गदूत उसी सुखने च लबया ते उसी आखन लगया, “ए यूसुफ! दाऊद दी औलाद, तू अपनी करेआली मरियम गी अपने इत्थें आनने आसतै मत डर, किके जेड़ा ओदे गर्भ च ऐ, ओ पवित्र आत्मा थमाँ ऐ।” "
MAT,1,21,"ओ पुत्र जमग, ते तू ओस दा नां यीशु रखयां, किके ओ अपने लोकें गी उन्दे पापें थमाँ मुक्ति देग। "
MAT,1,22,"ए सब केछ एस आसतै ओया के जेड़ा बचन प्रभु ने पविखवक्ता थमां अखे दा हा, ओ पूरा ओई जा; "
MAT,1,23,"“दिखो एक कुंआरी गर्भवती ओग ते एक जागत जमग, ते ओस दा नां इम्मानुएल रखया जाग, जेस दा मतबल ऐ परमेसर साडे कन्नें।” "
MAT,1,24,ओस बेलै यूसुफ निंद्रे थमाँ बिजियै प्रभु दे सोर्गदूत दे आखने थमां अपनी करेआली गी अपने इत्थें लेई आया; 
MAT,1,25,ते जेलै तकर ओ जागत नेई जमी ओलै तकर ओ ओदे कोल नेई गिया ते ओस दा नां यीशु रखया। 
MAT,2,1,"हेरोदेस राजा दै बेलै जेसलै यहूदीया दे बैतलहम च यीशु दा जन्म ओया, तां चडदी आली बक्खी दा मते सारे ज्योतिषी यरूशलेम च आईयै पूछना लगे, "
MAT,2,2,"“यहूदीयें दा राजा जेस दा जन्म ओया ऐ ओ, कुत्थें ऐ? किके असें चडदी आली बखी च ओस दा तारा दिखया ऐ ते उसी मत्था टेकन आए दे आं।” "
MAT,2,3,ए सुनीऐ हेरोदेस राजा ते ओदे कन्नें सारा यरूशलेम घबराई गीया। 
MAT,2,4,"ओस बेलै ओस ने लोकें दे सारे बड्डे-बड्डे प्रधान याजकें ते शास्त्र जानने आले गी किट्ठा करियै उनेंगी पूछ्या, के “मसीह दा जन्म कुत्थें ओना चाईदा?” "
