MAT,1,1,"यीशु मसीह रै पोस्तै रै बारै दी, ज़ुण अब्राहम और दाऊदा राज़ै री खानदानी कु थौ। "
MAT,1,2,"अब्राहमा रौ छ़ोहरु इसहाक, इसहाका रौ याकूब, याकुबा रै छ़ोहरु यहुदा और तेसरै भाई, "
MAT,1,3,"यहुदा और तामारा रै फिरिस और जोरह, फिरिसा रौ हिस्त्रोन, और हिस्त्रोना रौ एराम, "
MAT,1,4,"एरामा रौ अम्मीनादाब, अम्मीनादाबा रौ नहशोन, और नहशोन रौ सलमोन, "
MAT,1,5,"सुलेमान और राहबा रौ बोअज़, बोअज़ और रुता रौ ओबेद, और ओबेदा रौ यिशै, "
MAT,1,6,और यिशै रौ छ़ोहरु दाऊद राज़ौ। और दाऊदा रौ सुलेमान तिंया छ़ेउड़ी कु पैदौ हुऔ ज़ुण पैहलै उरिय्याह री छ़ेउड़ी थी। 
MAT,1,7,"सुलेमाना रौ रहबाम, रहबामा रौ अबिय्याह, और अबिय्याहा रौ आसा, "
MAT,1,8,"आसा रौ यहोशाफात, यहोशाफाता रौ योराम, और योरामा रौ कौनाल़डु थौ उज्जियाह, "
MAT,1,9,"उज्जियाहा रौ छ़ोहरु योताम, योतामा रौ आहाज, और आहाजा रौ हिजकिय्याह, "
MAT,1,10,"हिजकिय्याहा रौ मनश्शिह, मनश्शिहा रौ आमोन, और आमोना रौ थौ योशिय्याह। "
MAT,1,11,"इस्राइली लोगु रै बेबीलौना री कैदा दी पौड़नै कु पैहलै योशिय्याह, यकुन्याह और तेसरै भाई रौ नान बौणौ "
MAT,1,12,"कैदी चाणीऔ सै बेबीलौना दी निणै बासिऐ यकुन्याह कु शालतिएल हुऔ, और शालतिएला रौ छ़ोहरु जरुब्बाबिल, "
MAT,1,13,"जरुब्बाबिला रौ अबीहूद, अबीहूदा रौ इल्याकीम, और इल्याकीमा रौ अजोर, "
MAT,1,14,"अजोरा रौ छ़ोहरु थौ सदोम, सदोमा रौ अकीम, अकीमा रौ इलीहूद, "
MAT,1,15,"इलीहूदा रौ इलियाजार, इलियाजारा रौ मतान, मताना रौ याकूब, "
MAT,1,16,"याकुबा रौ छ़ोहरु युसुफ, ज़ुण मरियमा रौ बोउटौ थौ, और मरियमा कु यीशु ज़ासलै मसीह भी बोलाई, पैदौ हुऔ। "
MAT,1,17,"इणै कौरी अब्राहमा कु दाऊदा झ़ांऊ चौदहा पीड़ी हुई, और दाऊदा कु बेबीलौना रै गुलाम हुईऔ पौउंच़णै झ़ांऊ चौदहा पीड़ी, गुलाम हुइयौ बेबीलौना लै पौउंच़णै झ़ांऊ रै बौगता कु मसीह झ़ांऊ चौदहा पीड़ी हुई। "
MAT,1,18,"इऐ सारी बुशै यीशु रै ज़ौनमा कु पैहलै हुई ई। यीशु मसीह रौ जनम इणै कौरी हुऔ, कि ज़ेबी तेसरी मां मरियमा री मांगणी युसुफा आइलै हुई गोई, ता तिउंरी शादी हुणै कु पैहलै ई मरियम पवित्र आत्मा री तौरफा कु गौरकड़ी हुई। "
MAT,1,19,"तैबै तियांरौ हुणै वाल़ौ बोउटौ युसुफ ज़ुण धौर्मी थौ और तिऐं बदनाम कौरणौ नाईं च़ाहा थौ, तिऐं च़ुटुकच़ार पोरु छ़ाड़नै रै बारै दी सुंच़दै लागौ। "
MAT,1,20,"ज़ेबी सेऊ इऊं बुशै सुंच़दै थौ लागौ औन्दौ ता सौरगदूत तेसरै सुइणै दी दिशियौ बोलदै लागौ, “ओ युसुफ! दाऊदा री खानदानी रौ, तू तिंऐ मरियम ज़ुण तेरी छ़ेउड़ी हुणै वाल़ी आ। तिंऐ आपणै रै काऐ आणना लै नाईं डौर, कैलैकि ज़ो तिंआरै गर्भा दी आ, सेऊ पवित्र आत्मा री तौरफा कु आ। "
MAT,1,21,"तिंआरौ एक मांऊ हुआ आ और तू तेसरौ नाऊं यीशु छ़ाड़ै, कैलैकि सेऊ आपणै लोगु रौ तिंउरै पापा कु छ़ुटकारौ कौरालौ।” "
MAT,1,22,"एऊ सब एथीलै हुऔ कि ज़ो वचन प्रभुऐ भविष्यवक्ता रै ज़ौरिऐ बोलौ औन्दौ थौ, सेऊ पुरौ हुआ। "
