Book,Chapter,Verse,Text
2JN,1,1,"मै युहन्ना, जे कलीसिया रा बुजुर्ग है, तिस जनानी जो जिस जो परमेश्‍वर ने चुणे रा है ते तिसेरे बच्चेयां जो ए चिठ्ठी लिख्खेया करदा है। मै तिन्हा कने प्यार करदा, बल्कि सिर्फ मै ही नी पर सारे तिन्हा कने प्यार करदे किजोकी असी सारे परमेश्‍वर री सच्चाई बिच विश्वास करदे। "
2JN,1,2,असी तुसी जो प्यार करदे किजोकी असी सच्ची शिक्षा बिच विश्वास करदे ते असां ने हमेशा तीकर तिस शिक्षा बिच बणी रैह्णा। 
2JN,1,3,"पिता परमेश्‍वर ते तिन्हेरे पुत्तर मसीह यीशु रा अनुग्रह, दया ते शांती तिन्हा लोक्कां कने हमेशा-हमेशा तांइ बणी रे जे लोक सच्चाई ते प्यार बिच जिन्दगी बितांदे। "
2JN,1,4,मै बड़ा खुश होया जां मै सुणेया कि तुसी रे बच्चे तिस सच्चाई रे हिसाब कने जिन्दगी जिया करदे हिन जिस जो मनणे रा हुकम परमेश्‍वर ने असां जो दित्ते रा है। 
2JN,1,5,"अते अवे हे जनानिये, मै तुसी जो जोर पाई करी बोलदा कि असां जो आपस बिच प्यार रखणा चाएदा। ए कोई नौआ हुकम नी है पर ए से ही हुकम है जे असां जो तां मिल्ली थी जां असां ने मसीह यीशु बिच विश्वास करणा शुरू कित्तेया थिया। "
2JN,1,6,परमेश्‍वर जो सच्चा प्यार करणे रा मतलब ए ही है कि असी अपणी जिन्दगी तिय्यां ही जिए जिय्यां कि परमेश्‍वर ने असां जो जीणे तांइ बोल्ले रा है। जिस बेल्ले का तुसी ने मसीह यीशु बिच विश्वास कित्ते रा है तुसी तिस्सी बेल्ले का सुणे रा है कि परमेश्‍वर रा ए हुकम है कि तुसी जो हमेशा इक्क-दुए कने प्यार रखणा चाएदा। 
2JN,1,7,मै ए इधेरे तांइ बोलदा किजोकी लोक्कां जो झुठ्ठी शिक्षा देई करी भटकाणे वाले लोक दुनिया बिच जगह-जगह फैल्ली गे रे हिन। से बोलदे कि मसीह यीशु इक्क मणु रे रूप बिच दुनिया बिच नी आए थिये। जे अगर कोई मणु इदेइ गल्लां करदा तां से मणु मसीह विरोधी है जे लोक्कां जो भटकांदा। 
2JN,1,8,"इधेरे तांइ तुसी इदेय मणुआं का चुकन्ने रेयो कि से तुसी जो धोखा ना देण ताकी परमेश्‍वर री सेवा करणे तांइ तुसी जे मेहनत कित्ते री है, से बेकार ना जाओ पर इसेरे बजाए परमेश्‍वर तुसी जो तुसी री सेवा रा ईनाम दे। "
2JN,1,9,मै तुसी जो बोलदा कि जे अगर कोई मणु मसीह यीशु री शिक्षा पर चलणा छड्डी दिंदा पर तिस शिक्षा बिच अपणी गल्लां भी जोड़ी दिंदा तां तिसेरा परमेश्‍वर कने कोई रिश्ता नी है। पर जे अगर कोई मणु मसीह री शिक्षा पर बराबर चलदा रैहन्दा तां तिस मणु रा पिता परमेश्‍वर ते तिन्हेरे पुत्तर मसीह यीशु कने रिश्ता है। 
2JN,1,10,"जे अगर कोई मणु तुसां जो मसीह री शिक्षा का कोई बखरी ही शिक्षा दे, तां ना ही तिस मणु जो अपणे घरे आणे देयो ते ना ही तिस कने कोई सलाम-दुआ रख्खी करी, तिसजो होर प्रोत्साहन देयो। "
2JN,1,11,किजोकी जे अगर कोई मणु इदेय मणु कने सलाम-दुआ रखदा तां से मणु भी तिसेरे मणु रे बुरे कम्मां बिच जिम्मेदार ठैहरदा। 
2JN,1,12,"होर भी मती सारी गल्लां हिन जे मै तुसी जो दसणा चाह्‍ंदा पर मै तुसी जो से गल्लां इय्यां चिठ्ठी बिच लिख्खी करी नी बोलणा चाह्‍ंदा। मै चाह्‍ंदा कि तित्ते तुसी का आई करी तुसी कने आमणे सामणे गल्ल करां, ताकी असी अप्पु-मिते खुशी मणाई सकण। "
2JN,1,13,"तेरी भैण रे बच्चे भी इत्ते ही हिन जिन्हा जो परमेश्‍वर ने चुणे रा है, से तेरे जो सलाम बोल्लेया करदे हिन। "
