Book, Chapter, Verse, Text
"2JN","1","1","हुंह मंडल़ीओ सैणअ युहन्ना लिखा एसा च़िठी तेसा बैहणी लै ज़ुंण परमेशरै आसा छ़ांटी दी और तेसे लान्हैं लै। हुंह करा मसीहा दी तिन्नां लै झ़ूरी किल्हैकि हाम्हैं सोभै करा परमेशरे सत्ता दी विश्वास और सिधअ हुंह, निं तिंयां सोभै बी करा झ़ूरी ज़हा का सत्तो थोघ आसा।"
"2JN","1","2","हाम्हैं करा तम्हां लै झ़ूरी तै कि हाम्हैं सोभै करा शुची शिक्षा दी विश्वास और हाम्हां डाहणीं तिंयां शुची शिक्षा सदा ढाकी।"
"2JN","1","3","जश, झींण और शांती ज़ुंण बाप्पू परमेशरा और तेऊए शोहरू ईशू मसीहा का एछा सह लोल़ी हर बगत हाम्हां संघै रहअ ज़हा का सत्त और झ़ूरी आसा।"
"2JN","1","4","हुंह हुअ बडअ भारी खुशी किल्हैकि मंऐं शूणअ तेरै कई लान्हें बारै कि तिंयां आसा परमेशरे शुची बाता ज़िन्दगी ज़िऊंदै। तिंयां आसा तिहअ करदै लागै दै ज़िहअ म्हारै बाप्पू परमेशरै बोलअ कि हाम्हैं करे।"
"2JN","1","5","ऐबै हे बैहण, मंऐं निं ताल्है नऊंअ किछ़ै हुकम लाई दैई, हुंह करा ताखा अरज़ कि हाम्हां लागा एकी दुजै लै झणैल़ू हणअ। अह निं नऊंअ हुकम आथी पर अह आसा सह ई हुकम ज़ेतो हाम्हां का तधा ओर्ही आसा थोघ ज़धू हाम्हैं मसीहा दी विश्वास किअ।"
"2JN","1","6","असली झ़ूरी आसा अह कि हाम्हैं लोल़ी तिहअ किअ ज़िहअ तेऊ हुकम आसा दैनअ द। ज़धू तम्हैं मसीहा दी विश्वास किअ, तम्हैं आसा अह गल्ल शूणीं दी कि परमेशरै आसा इहअ हुकम दैनअ कि हाम्हां लागा एकी दुजै लै झणैल़ू हणअ।"
"2JN","1","7","हुंह बोला एता तै कि कई लोग ज़ुंण होरी आपणीं झ़ुठी शिक्षा करै कबाता पाआ तिंयां गऐ हर ज़ैगा पुजी। तिंयां बोला इहअ कि ईशू मसीहा निं एऊ संसारै मणछे देही दी आअ ई आथी। ज़ै कुंण मणछ इहअ बोला, सह ई मणछ आसा मसीहो बरोधी, ज़ुंण लोगा सदा कबाता पाआ।"
"2JN","1","8","तैही बोला हुंह कि आपणअ डाहै धैन कि कुंण तम्हां कबाता नां पाए ताकि ज़ुंण मैन्थ हाम्हैं सोभी आसा की दी तेता निं बरैबाद दैई हणैं। पर तम्हां भेटणीं तिंयां सोभै बर्गता ज़ुंण परमेशरै दैणीं आसा की दी।"
"2JN","1","9","हुंह बोला तम्हां लै कि ज़ुंण मसीहा खोज़ी दी शिक्षा दी किज़ै आपणीं बाखा ज़ोल़ा और तिन्नां शिक्षा दी कबल्लअ विश्वास नांईं करदअ सह निं परमेशरा संघै नातअ आथी। ज़ै कुंण कबल्लअ मसीहा खोज़ी दी शिक्षा दी विश्वास करा सह आसा म्हारै बाप्पू परमेशर और मसीहा ईशू संघै एक हुअ द।"
"2JN","1","10","ज़ै कुंण तम्हां सेटा एछे, और मसीहा खोज़ी दी इना ई शिक्षा नांईं दैए, तेऊ नां ता घरै दैई एछणैं और नां तेऊ लै राज़ी-खुशी पुछ़ी।"
"2JN","1","11","किल्हैकि ज़ुंण इहै मणछो सुआगत बी करा, सह हआ तेऊए बूरै कामां दी बी साझ़ू।"
"2JN","1","12","होर बी आसा कई गल्ला ज़ुंण हुंह तम्हां लै बोल़णअ च़ाहा, पर हुंह निं तिन्नां च़िठी दी लिखणअ च़ाहंदअ। पर मुंह आसा आशा कि हुंह एछणअ तम्हां सेटा लै छ़ेकै और तेभै करनी मुंह तम्हां सम्हनै गल्ला ताकि तम्हां बी खुशी होए। ()"
"2JN","1","13","इधी तेरी बैहण ज़ुंण परमेशरै आसा छ़ांटी दी तेसे शोहरू बी दैआ ताल्है राज़ी-खुशी।"
