MAT,1,1,यीसू मसीह राजा दाऊदा रे होर अब्राहमा रे बंस रा था। यीसू मसीह रे बापदादेया रे नांऊँआं री सूची ये ई। 
MAT,1,2,"अब्राहमा रा मह्ठा इसहाक, इसहाका रा मह्ठा याकूब, होर याकूबा रा मह्ठे यहूदा होर तेसरे भाई। "
MAT,1,3,"यहूदा होर तामारा ले पेरेस, होर तेसरा भाई जोरह जम्मे, होर फिरिसा ले हिस्रोन, होर हिस्रोना ले एराम जम्मेया। "
MAT,1,4,"एरामा रा मह्ठा अम्मीनादाब, होर अम्मीनादाबा रा मह्ठा नहसोन होर नहसोना रा मह्ठा सलमोन। "
MAT,1,5,"सलमोन रा मह्ठा बोअज होर तेसरी माऊआ रा नाऊँ राहाब था। बोअज रा मह्ठा ओबेद होर तेसरी माऊआ रा नाऊँ रुत था। (राहब होर रुत यहूदी लोका मन्झ ले नी थे) होर ओबेदा रा मह्ठा यिसै, "
MAT,1,6,"होर यिसै रा मह्ठा राजा दाऊद, होर राजा दाऊदा ले सुलेमान जम्मेया, होर सुलेमाना री माऊ से जन्नानी थी, जेहड़ी दाऊदा किन्हें ब्याह करणे ले पैहले उरिय्याहा री लाड़ी थी। "
MAT,1,7,"सुलेमाना रा मह्ठा रहबाम, रहबामा रा मह्ठा अबिय्याह, होर अबिय्याहा रा मह्ठा आसा। "
MAT,1,8,"आसा रा मह्ठा यहोसाफात, होर यहोसाफाता रा मह्ठा योराम, होर योरामा रा मह्ठा उज्जियाह। "
MAT,1,9,"उज्जियाह रा मह्ठा योताम होर योतामा रा मह्ठा आहाज, होर आहाजा रा मह्ठा हिजकिय्याह। "
MAT,1,10,"हिजकिय्याह रा मह्ठा मनसिस्ह, मनसिस्हा रा मह्ठा आमोन, होर आमोना रा मह्ठा योसिय्याह। "
MAT,1,11,"योसिय्याहा रा पोत्रू यकुन्याहा होर तेसरे भाई, इस्राएला लोका जो बन्दी बनाई किन्हें बाबेल देसा मन्झ लेई जाणे रे पैहले जम्मी गईरे थे। "
MAT,1,12,"बंदी हुई किन्हें बाबेल देस पुज्हा ऐ जाणे ले बाद यीसू मसीह रे जन्मा तका री बापदादे री सूची इंहां ई: यकुन्याहा ले सलतियेल जम्मेया, होर सलतियेल रा मह्ठा जरुब्बाबिल। "
MAT,1,13,"जरुब्बाबिल रा मह्ठा अबीहूद, होर अबीहूदा रा मह्ठा एलयाकीम, होर एलयाकीम रा मह्ठा अजोर। "
MAT,1,14,"अजोरा रा मह्ठा सदोक, होर सदोका रा मह्ठा अखीम, होर अखीमा रा मह्ठा इलीहूद। "
MAT,1,15,"होर इलीहूदा ले एलीआजर जम्मेया, होर इलीयाजारा ले मत्तान जम्मेया, होर मत्ताना ले याकूब जम्मेया। "
MAT,1,16,"होर याकूबा ले युसुफ जम्मेया, जेह्ड़ा मरियमा रा लाड़ा था, होर युसुफा ले यीसू जम्मेया जेस जो जे मसीह बोल्हा ऐें। "
MAT,1,17,"इंहां करी किन्हें अब्राहमा ले राजा दाऊदा तक सारी चौदा पीढ़िया हुई, होर दाऊदा ले बाबेल देसा जो बंदी हुई किन्हें पहुँचाई जाणे तक चौदा पीढ़ी, होर बंदी हुई किन्हें बाबेल देसा जो पूजाए जाणे रे टैमा ले यीसू मसीह रे जमणे तक चौदा पीढ़िया हुई। "
MAT,1,18,"यूयाँ गल्ला यीसू मसीहा रा जन्म हूंणे रे पैहले हुई। जेबे तेसरी माऊ मरियमा री मांगणी युसुफा साऊगी हुई गई, ता तिन्हारा ब्याह हूणें ले पैहले मरियम पवित्र आत्मा री तरफा ले गर्भवती पाई गई जेबकि से हाल्ले भी कुआरी थी। "
MAT,1,19,"मरियमा रा बरेड़ युसुफ एक खरा माह्णुं था होर से सब लोका साम्हणें मरियमा जो बदनाम नी करणा चाहन्दा था (क्यूंकि से ब्याह हूणे ले पेहले गर्भवती थी), इधी कठे तिन्हें चुप चाप मांगणी तोड़णे रा फैसला कित्या। "
MAT,1,20,"जेबे से इन्हा गल्ला जो सोचदा लगिरा था, ता परमेसरा रे स्वर्गदूते तेस जो सुपणे मन्झ सुझ्ही किन्हें बोल्या, “हे युसुफ राजा दाऊदा रे बंस, तू मरियमा जो आपणी लाड़ी बनाणे ले मत डर, क्यूंकि जो तेस्सा रे गर्भा मन्झा आ, से पवित्र आत्मा री तरफा ले आ। "
MAT,1,21,"तेस्सा एक बच्चा जमणा होर तू तेसरा नांऊँ यीसू रख्या, क्यूंकि तेस आपणे लोका रा तिन्हारे पापा ले उद्धार करणा।” "
MAT,1,22,"ये सब कुछ इधी कठे हुआ ताकि जो बचन प्रभुऐ यसायाह नबिया रे ज्रीए तेस बच्चे रे जन्मा रे बारे मन्झ बोलिरा था, से पूरा हो। होर यसायाह नबिये ने एह्ड़ा लिख्या, "
MAT,1,23,"“कि देखा, एक कुआरिया गर्भ धारण करणा होर तेस्सा एक बच्चे जो जन्म देणा, होर तेसरा नांऊँ इम्मानुएल रख्या जाणा,” इम्मानुएल रा मतलब आ “परमेसर आस्सा साउगी।” "
MAT,1,24,तेबे युसुफ निंद्रा ले जागी गया होर तिन्हें परमेसरा रे स्वर्गदूता रे हुक्मा रे मताबक मरियमा किन्हें ब्याह करी किन्हें तेस्सा जो आपणे घरा जो लई गया। 
MAT,1,25,होर जेबे तक तेस्से बच्चे जो जन्म नी दितेया तेबे तक युसुफे मरियमा किन्हें कोई सबंध नी रख्या होर युसुफे तेस बच्चे रा नांऊँ यीसू रख्या। 
MAT,2,1,"हेरोदेस राजा जेबे यहूदिया ईलाके मन्झ राज करहा था तेबे तेस जिल्ले रे बैतलैहम गांऊँआं मन्झ यीसू रा जन्म हुआ। तिन्हा ध्याड़े मन्झ पूर्व देसा ले कई ज्ञानी लोक जेह्ड़े तारेया रे बारे जाणहां ऐें थे, स्यों यरुस्लेम सैहरा मन्झ आई किन्हें पुछदे लगे कि, "
MAT,2,2,"“से बच्चा केथिया, जो यहूदी लोका रा राजा बणने रे कठे जम्मिरा? क्यूंकि आस्से पूर्व दिसा मन्झ एक तारा निकल्दा देखिरा जो तेसरे जमणे रे बारे मन्झ दस्हा। होर आस्से तेस बच्चे री अराधना करदे आईरे।” "
MAT,2,3,तेस यहूदी राजे रे जन्मा रे बारे मन्झ सुणी किन्हें हेरोदेस राजा होर यरुस्लेम सैहर रे कई लोक डरी गये। 
MAT,2,4,"होर हेरोदेस राजे लोका रे सभ मुख्य याजक होर व्यवस्था स्खाणे वाल्ऐ कठे करी किन्हें तिन्हा ले पूछेया कि, नबिये क्या बोलिरा कि मसीह रा जन्म केस जगहा हूणा? "
MAT,2,5,"तेबे तिन्हें राजे किन्हें बोल्या, मसीह रा जन्म यहूदिया ईलाके रे बैतलैहम गांऊँआं मन्झ हूंणा; क्यूंकि मीका नबिये एह्ड़ा लिखिरा जेह्ड़ा परमेसरे बोलिरा था: "
MAT,2,6,"“होर तू, यहूदा रे ईलाके रे बैतलैहम गांऊँआं मन्झ रैहणे वाले लोको, तुस्सा केसी भी तरीके ले यहूदा रे अधिकारिया मन्झा ले केसी ले छोटा नी आ; क्यूंकि तुध मन्झा ले एक राजा निकल्ना, जेस मेरी प्रजा इस्राएल देसा रे लोका री रखवाली करणी।” "
MAT,2,7,"हेरोदेस राजा जाणना चाहाँ था कि तेस बच्चे री उम्र कितनी ई, इधी कठे तिन्हें तिन्हा ज्ञानी लोक जेह्ड़े तारेया रे बारे जाणहां ऐें थे चुप चाप सादे होर तिन्हा ले पूछेया कि, तारा ठीक केस टैम सुझ्या था। "
